# Time Dx Dy Dz magD
0.0076 4.14218e-07 1.98606e-16 2.29794e-05 2.29831e-05
0.0077 4.17123e-07 2.13224e-16 2.37956e-05 2.37992e-05
0.0078 4.19747e-07 2.41535e-16 2.46308e-05 2.46344e-05
0.0079 4.22084e-07 2.72425e-16 2.54854e-05 2.54889e-05
0.008 4.24129e-07 3.01344e-16 2.63598e-05 2.63632e-05
0.0081 4.25878e-07 3.10351e-16 2.72543e-05 2.72576e-05
0.0082 4.27325e-07 3.0777e-16 2.81693e-05 2.81726e-05
0.0083 4.28468e-07 3.12704e-16 2.91053e-05 2.91084e-05
0.0084 4.29302e-07 3.33666e-16 3.00625e-05 3.00656e-05
0.0085 4.29825e-07 3.6881e-16 3.10414e-05 3.10444e-05
0.0086 4.30033e-07 4.05134e-16 3.20423e-05 3.20452e-05
0.0087 4.29923e-07 4.22604e-16 3.30656e-05 3.30684e-05
0.0088 4.29493e-07 4.42807e-16 3.41118e-05 3.41145e-05
0.0089 4.28742e-07 4.83333e-16 3.51811e-05 3.51837e-05
0.009 4.27666e-07 5.35956e-16 3.62739e-05 3.62764e-05
0.0091 4.26266e-07 5.45854e-16 3.73906e-05 3.7393e-05
0.0092 4.24538e-07 5.40311e-16 3.85316e-05 3.85339e-05
0.0093 4.22481e-07 5.31239e-16 3.96972e-05 3.96994e-05
0.0094 4.20093e-07 4.22111e-16 4.08878e-05 4.08899e-05
0.0095 4.17373e-07 3.20355e-16 4.21037e-05 4.21057e-05
0.0096 4.14317e-07 2.37676e-16 4.33453e-05 4.33472e-05
0.0097 4.10922e-07 2.17926e-16 4.46129e-05 4.46148e-05
0.0098 4.07186e-07 2.71845e-16 4.59068e-05 4.59086e-05
0.0099 4.03104e-07 3.56547e-16 4.72275e-05 4.72292e-05
0.01 3.98671e-07 4.26036e-16 4.85751e-05 4.85768e-05
0.0101 3.93693e-07 4.71164e-16 4.99498e-05 4.99513e-05
0.0102 3.88102e-07 4.67686e-16 5.13513e-05 5.13528e-05
0.0103 3.81892e-07 4.05109e-16 5.27797e-05 5.2781e-05
0.0104 3.75063e-07 3.03903e-16 5.42347e-05 5.4236e-05
0.0105 3.67613e-07 2.36211e-16 5.57163e-05 5.57176e-05
0.0106 3.59537e-07 2.28465e-16 5.72244e-05 5.72255e-05
0.0107 3.50827e-07 2.57778e-16 5.87588e-05 5.87598e-05
0.0108 3.41475e-07 3.39305e-16 6.03194e-05 6.03204e-05
0.0109 3.31471e-07 4.8164e-16 6.19062e-05 6.19071e-05
0.011 3.20805e-07 6.28792e-16 6.35192e-05 6.352e-05
0.0111 3.09464e-07 7.07379e-16 6.51583e-05 6.5159e-05
0.0112 2.97439e-07 6.93027e-16 6.68234e-05 6.68241e-05
0.0113 2.84718e-07 6.14629e-16 6.85145e-05 6.85151e-05
0.0114 2.7129e-07 5.16694e-16 7.02315e-05 7.0232e-05
0.0115 2.57143e-07 4.60724e-16 7.19743e-05 7.19748e-05
0.0116 2.42267e-07 4.69271e-16 7.37428e-05 7.37432e-05
0.0117 2.26649e-07 5.31323e-16 7.5537e-05 7.55374e-05
0.0118 2.10278e-07 6.20674e-16 7.73568e-05 7.73571e-05
0.0119 1.93142e-07 7.10061e-16 7.9202e-05 7.92023e-05
0.012 1.75227e-07 7.78694e-16 8.10727e-05 8.10729e-05
0.0121 1.56522e-07 8.1587e-16 8.29687e-05 8.29688e-05
0.0122 1.37012e-07 8.24396e-16 8.48899e-05 8.489e-05
0.0123 1.16686e-07 8.16898e-16 8.68363e-05 8.68364e-05
0.0124 9.55293e-08 8.06225e-16 8.88078e-05 8.88078e-05
0.0125 7.35285e-08 8.02999e-16 9.08043e-05 9.08043e-05
0.0126 5.067e-08 8.12103e-16 9.28256e-05 9.28257e-05
0.0127 2.69404e-08 8.30758e-16 9.48719e-05 9.48719e-05
0.0128 2.32639e-09 8.52466e-16 9.69428e-05 9.69428e-05
0.0129 -2.3185e-08 8.71876e-16 9.90384e-05 9.90384e-05
0.013 -4.96063e-08 8.8673e-16 0.000101159 0.000101159
0.0131 -7.69495e-08 8.9767e-16 0.000103303 0.000103303
0.0132 -1.05226e-07 9.03903e-16 0.000105472 0.000105472
0.0133 -1.34446e-07 9.06929e-16 0.000107665 0.000107665
0.0134 -1.64618e-07 9.08952e-16 0.000109883 0.000109883
0.0135 -1.95751e-07 9.12196e-16 0.000112124 0.000112124
0.0136 -2.27851e-07 9.16033e-16 0.00011439 0.00011439
0.0137 -2.60924e-07 9.19908e-16 0.000116679 0.000116679
0.0138 -2.94971e-07 9.24933e-16 0.000118992 0.000118992
0.0139 -3.29996e-07 9.25213e-16 0.000121329 0.000121329
0.014 -3.65996e-07 9.19697e-16 0.000123689 0.00012369
0.0141 -4.02969e-07 9.1043e-16 0.000126074 0.000126074
0.0142 -4.40911e-07 8.99477e-16 0.000128481 0.000128482
0.0143 -4.79815e-07 8.87075e-16 0.000130912 0.000130913
0.0144 -5.19673e-07 8.80471e-16 0.000133366 0.000133367
0.0145 -5.60476e-07 8.80295e-16 0.000135844 0.000135845
0.0146 -6.02214e-07 8.8201e-16 0.000138345 0.000138346
0.0147 -6.44875e-07 8.81182e-16 0.000140869 0.00014087
0.0148 -6.88448e-07 8.76663e-16 0.000143416 0.000143418
0.0149 -7.32924e-07 8.69816e-16 0.000145987 0.000145989
0.015 -7.78293e-07 8.62884e-16 0.000148581 0.000148583
0.0151 -8.24545e-07 8.51969e-16 0.000151198 0.0001512
0.0152 -8.71674e-07 8.46192e-16 0.000153838 0.00015384
0.0153 -9.19673e-07 8.46764e-16 0.000156501 0.000156504
0.0154 -9.68541e-07 8.49641e-16 0.000159188 0.000159191
0.0155 -1.01827e-06 8.55262e-16 0.000161898 0.000161901
0.0156 -1.06887e-06 8.63977e-16 0.000164631 0.000164635
0.0157 -1.12034e-06 9.07481e-16 0.000167388 0.000167392
0.0158 -1.17268e-06 9.30155e-16 0.000170168 0.000170172
0.0159 -1.2259e-06 9.07807e-16 0.00017297 0.000172975
0.016 -1.28e-06 8.67247e-16 0.000175796 0.000175801
0.0161 -1.33499e-06 8.24193e-16 0.000178645 0.00017865
0.0162 -1.39088e-06 7.88936e-16 0.000181517 0.000181522
0.0163 -1.44769e-06 7.64289e-16 0.000184411 0.000184417
0.0164 -1.50542e-06 7.46368e-16 0.000187329 0.000187335
0.0165 -1.56408e-06 7.29843e-16 0.000190268 0.000190275
