0.07162325369704448 0.004658209362577992 0.057843590930125366 0.02252635735275277
0.7058474805201325 -2.4284109076728626 0.6825543729754759 1.4948037391768594
1.3171047555780229 -4.5657914698884206 1.3072651550208194 3.221031459601413
1.9516443181232868 -6.316421528179966 1.943544655252193 4.921852394646322
2.597851302389085 -7.816806412947532 2.568255437297549 6.495709911910623
3.209339823643239 -9.453731665417575 3.20453493752892 8.044160643795259
3.647866701283518 -10.408480638912192 3.644146228597875 9.034120406592137
4.294294420554841 -11.431158182559042 4.280425728829246 10.328620799876333
4.91769212091653 -12.294634983134756 4.916705229060615 11.623121193160515
5.552725709426537 -12.976110516060885 5.5414160111059685 12.71447306708395
6.1762705664585775 -13.521115755889461 6.177695511337347 13.653442986327505
6.811388244494499 -14.020607539817227 6.813975011568719 14.643202973291153
7.446558478484115 -14.406359480621006 7.427117075428044 15.429826192413643
8.08177075723669 -14.70111954692559 8.074965293845441 16.394179393997653
8.705420726176115 -15.018645100506202 8.699676075890793 17.15539582774049
9.329123251069245 -15.222430810962845 9.32438685793614 17.99279736306346
9.96433552982182 -15.517190877267442 9.949097639981492 18.754013796806312
10.599652920481802 -15.584471257324065 10.59694585839889 19.489811693649898
11.234875710425104 -15.856483355003856 11.210087922258214 20.149459743472175
11.870182589894327 -15.946511703685271 11.846367422489585 20.885269391835365
12.482322804974313 -16.173062901417946 12.471078204534933 21.54490569013803
13.117661218015758 -16.19484734422498 13.095788986580285 22.28072709002083
13.741363742908888 -16.398633054681614 13.73206848681166 22.838771501363706
14.37662857761515 -16.579653277862224 14.379916705229057 23.54917436434726
15.011903923512161 -16.737925532418036 15.004627487274409 24.33578583195014
15.647200291790647 -16.850701849724263 15.617769551133733 25.173199118792727
16.270934350256 -16.986243654306502 16.265617769551135 25.908997015636317
16.894678919912085 -17.099037490263964 16.89032855159648 26.74639855095929
17.541495553240754 -17.280040194793333 17.51503933364183 27.380639815401917
18.17689703342663 -17.165336825851593 18.151318833873205 28.49737497166578
18.800683647845673 -17.187138787309852 18.78759833410458 29.33476475546916
19.436116661603766 -17.004191512493723 19.41230911614993 30.197561324652188
20.04838301097263 -16.957767086728833 20.03701989819528 31.263518164715578
20.683784491158512 -16.8430637177871 20.673299398426654 32.202488083959125
21.330800837111234 -16.591855018445333 21.298010180472 33.21765485630243
21.943266899104124 -16.11321918880932 21.93428968070338 34.461365181866526
22.186001826844983 -15.794379736386336 22.165664044423877 34.91824076095529
22.79844686645641 -15.36123984399995 22.79037482646923 36.54288834593967
23.446030816709044 -13.881640838919104 23.415085608514577 38.472276337244594
24.071267975450105 -10.76422313015551 24.062933826931975 38.801753692327466
24.3958535454772 -8.306951996443033 24.375289217954652 39.00459667217857
25.02191057709591 -3.415192734945297 25 36.058138162354815
25.635228045538685 -1.093971446700774 25.63627950023137 33.238643070311696
26.282664839120976 0.06715599763285951 26.272559000462746 30.952443689329513
26.91892823694747 2.0471927938079055 26.88570106432207 27.066380678203707
27.55444534023148 2.412123817622364 27.521980564553452 23.967540213700083
28.178725980615262 3.459476381529548 28.158260064784827 19.116442412853353
28.802691285276886 3.824389886692815 28.782970846830175 13.706665618605221
29.449119004548194 2.801712343045992 29.419250347061542 9.820579104440192
30.049150327896605 1.3695012895478555 30.055529847292924 5.325011777634096
30.706982689119997 0.028369703805125823 30.668671911152245 -0.008568163514290461
31.330779814729766 0.029315710971655307 31.328088847755666 -0.03463303399166051
nan nan 31.49005090236001 -0.03479755526608841

