# Shallow ironing benchmark: vertical (y) component of the total reaction force
# on the top surface of the rounded block, from
#
#   S. Hartmann, J. Oliver, R. Weyler, J. Cante and J. Hernandez, "A contact
#   domain method for large deformation frictional contact problems. Part 2:
#   Numerical aspects", Computer Methods in Applied Mechanics and Engineering,
#   198(33-36), 2607-2631, 2009.
#
# Copied from the solid-benchmarks repository
# (https://github.com/solids4foam/solid-benchmarks, commit e51b66a),
# hyperElasticity/shallowIroning/data/hartmannOliverVertical.dat, where the
# benchmark case was prepared by Ivan Batistić. The curve was digitised from
# the published figure using WebPlotDigitizer (https://apps.automeris.io/wpd/).
#
# Column 1: normalised time; the vertical displacement is applied from 0 to 1
#           and the horizontal displacement from 1 to 2. The solids4foam time t
#           in (1, 6] s corresponds to 1 + (t - 1)/5.
# Column 2: magnitude of the vertical reaction force.
# As in the benchmark plot script, multiply the forces by 100 to compare with
# the solids4foam force (N) on the 1 mm thick domain in
# postProcessing/0/solidForcesdisplacement.dat.
0.17600014813727283 0.014736261246540927
0.18363647836772068 0.015525695897726344
0.19127291434254623 0.015542826486901973
0.19890935031737172 0.015559957076077602
0.20699956562928074 0.021204894080685044
0.21418047748479185 0.02833723527760057
0.22210350475580393 0.04783813995344488
0.22995695703289892 0.06845521931356569
0.23771753690706038 0.0913328356480676
0.24500465113695252 0.10749736341613403
0.2528580168959204 0.12874632791789953
0.2606188787550889 0.1495644667537075
0.26812517864917956 0.17048500844480952
0.2755047763349581 0.18722967399748924
0.28339262591225817 0.21013846800429103
0.29051723795048595 0.23007990135405532
0.29815073951883214 0.25152846966401743
0.30578400316232884 0.27471472211350356
0.3134166323395598 0.3025347989350511
0.32104986954696196 0.325914127400039
0.32868278952123137 0.35161036805105894
0.33631602672863353 0.37498969651604774
0.3439489202668085 0.40087901318256947
0.35175599402118823 0.42220510426878377
0.3582318758384148 0.44791630174103503
0.36557583968768886 0.47140029551034335
0.37320934125603517 0.49284886382030635
0.3814789948995578 0.5158880238069647
0.38847518120457386 0.5442413451223445
0.396281365744869 0.5720618112754643
0.40374088897264054 0.5965992065018968
0.41137333309721064 0.6257708154319626
0.4190058565300638 0.6543631963155203
0.4263499044941837 0.6772328573082298
0.4332881968616548 0.7058938903256822
0.4406318242515455 0.7318352152013876
0.4482646384814372 0.7583037599144173
0.45595516751198234 0.785772919212242
0.4632411185537206 0.810432791662421
0.470179583957446 0.837830054396584
0.47752318250796094 0.863982007652838
0.48515599673785276 0.8904505523658668
0.49249944388164507 0.9177083046199992
0.49943739017660777 0.9488968782040308
0.5067811978125967 0.9735217757013097
0.5144134833206002 1.0038518407243906
0.5217571059039281 1.0298282703301873
0.5286954271107751 1.0582786749670912
0.5357498844836337 1.0835699134501526
0.5426879749754749 1.113705345131443
0.549742403508958 1.1392072119950525
0.5566805516795506 1.1689213869152457
0.5640239868069363 1.196266900994606
0.5713671479602529 1.2256133846891752
0.5783057287214814 1.2521681339011446
0.5853598977005829 1.2795656561896886
0.5922980747105513 1.3090692027293338
0.5999304443334006 1.3387849349758163
0.6072739924150081 1.3653054878980293
0.6149059606898788 1.3979524651071413
0.6220295417204247 1.4254238630615061
0.6281345030229308 1.4560208083884563
0.6349693918087691 1.4793527097790933
0.6419072515856046 1.5111731685047696
0.6492502541223546 1.5416781082923543
0.657263896153838 1.57540716771774
0.6645145607774179 1.6042689984935428
0.6716377611282041 1.6345206910711445
0.6777426589840838 1.6655810188353013
0.6851553561981603 1.6940956761593329
0.6924983298955345 1.7248112443274657
0.7001302188621219 1.7580374495830862
0.7072535566805993 1.7872851468800746
0.7130615313737232 1.8179843998923797
0.7192094707161103 1.8445397157980827
0.7253572761156191 1.8720732835156642
0.7308685673332429 1.900660905902229
0.7373056281463797 1.9282208659744984
0.7499479901406418 1.9859146138836419
0.7560959435822792 2.012366955914409
0.7624558334303726 2.040184177637761
0.7686035894825052 2.068078153917615
0.774114951196381 2.096150906929506
0.7802627319222017 2.123864678928224
0.7869114884932256 2.154547095512986
0.794254077184934 2.188074552561438
0.8006140304796538 2.2154283918475834
0.8069733175847948 2.247647746724394
0.8133328584764419 2.27801357185238
0.8196926214312821 2.3067575584501445
0.825840271739037 2.3354238387920083
0.8313517039491645 2.362981722429226
0.8374994564764846 2.390901442177813
0.8439172442552669 2.4183817882694787
0.8500069860578952 2.4474621746492295
0.8555176428092532 2.4806836214078567
0.8616661179231537 2.50332593006604
0.8680254367516078 2.5353135937242475
0.8743850410898815 2.565216036415027
0.8807444233649622 2.596740317636028
0.8868924578772892 2.622600559885921
0.8924035023580319 2.652990225083844
0.8985513853034177 2.6799574364892846
0.9049105455153055 2.713103556240508
0.911270245023519 2.7423109252754783
0.9174176873673314 2.772496070272629
0.9229287318480739 2.8028857354705514
0.9290763504325157 2.8317837070310183
0.9354358278775363 2.8626129145962107
0.9417950832593638 2.8950639606916244
0.9484437158210721 2.9266520793127437
0.953735509268365 2.9621525029425833
0.9576918787603368 2.98599983751769
0.9641798461986137 3.0079478338795824
0.9697757117694652 3.038543637167254
0.9753721166366423 3.0652006897386728
0.9819862053941171 3.095567085886298
0.9877940249954869 3.127399051522885
0.993941707026555 3.155833640646146
0.9995369381311408 3.191063268305879
1.0034775376115956 3.2268040537126312
1.0076102199916066 3.253985564030165
1.0082133219943172 3.2856970293822103
1.0123733538758515 3.3243917859006418
1.014550313378091 3.360032996358883
1.0174552568300674 3.39053174160306
1.0212683594332126 3.427900515897398
1.023809000286211 3.4632391369307625
1.0276232087993056 3.4925308979099086
1.0300219142614322 3.531666363348358
1.033976753984741 3.566686363353881
1.036517240627189 3.603151261144344
1.0427438370436721 3.674931606087814
1.0478306386061818 3.7052945761176037
1.0517721580627217 3.734316316184866
1.055713659895199 3.763466773595797
1.0610977194776603 3.791745188847738
1.0669052641436487 3.8255851450455522
1.0726281815842207 3.857803072373265
1.0783515114278655 3.887009013859137
1.0854767156346077 3.9026255444616433
1.0929369766697412 3.9217743636190483
1.098706217069165 3.953689089900524
1.106469129135575 3.9595335401473877
1.1134685741976131 3.9640865295517758
1.1211014412996936 3.9901689222338006
1.1287354187177394 4.008142122264717
1.1363717577602186 4.008867198244069
1.1440065987573484 4.020533248435234
1.1511322470904766 4.0329061019772965
1.1572420303366031 4.028285982076575
1.1648776732285964 4.034095393130828
1.1717486256537684 4.0475489013400665
1.1790016695258447 4.059033890720637
1.187910844829808 4.059053876408009
1.1949105939069318 4.061386491634117
1.2022570139097044 4.066931968326732
1.2086987178623314 4.06058075913073
1.2165463165472497 4.067613460799532
1.2241823031084702 4.070912883652252
1.2311816644562095 4.076077280439065
1.236273961201543 4.066306182713051
1.2432727057070794 4.075975686528258
1.2506186282306209 4.08515450278533
1.2575621116857212 4.075902427304094
1.2649098030243067 4.072162702887538
1.2725452344275447 4.0795167220658115
1.2796717498645693 4.08555668229939
1.2852738173431688 4.070856852350156
1.293198351471562 4.079352424142353
1.3005445479691726 4.086530270784216
1.3075446495275553 4.086288539136957
1.3131825721551127 4.0753050443555825
1.3170888903154299 4.095835035804888
1.325016084876233 4.084900139491507
1.3325758946297788 4.081195995654743
1.340454152889901 4.085626836140777
1.3476352158088087 4.0916558858205345
1.3548170642573787 4.091947819611073
1.3559093432529232 4.082020643183679
1.364181065012447 4.089955317957559
1.371307617460004 4.0957249717694335
1.3794543229290765 4.087170669309573
1.3855464861406217 4.078446264177908
1.389635032076272 4.095997776402058
1.3972726312392516 4.0875195623091205
1.4051215076687331 4.085220256561965
1.4122572728548628 4.080040762361963
1.4195450407772712 4.091431046837601
1.4284541764270926 4.091740646548227
1.4354544674441518 4.090115203456533
1.4424538904761113 4.094829089540507
1.4477277603887262 4.086860442497022
