# Shallow ironing benchmark: horizontal (x) component of the total reaction
# force on the top surface of the rounded block, from
#
#   K. Poulios and Y. Renard, "An unconstrained integral approximation of large
#   sliding frictional contact between deformable solids", Computers &
#   Structures, 153, 75-90, 2015.
#
# Copied from the solid-benchmarks repository
# (https://github.com/solids4foam/solid-benchmarks, commit e51b66a),
# hyperElasticity/shallowIroning/data/pouliosRenardHorizontal.dat, where the
# benchmark case was prepared by Ivan Batistić. The curve was digitised from
# the published figure using WebPlotDigitizer (https://apps.automeris.io/wpd/).
#
# Column 1: normalised time; the vertical displacement is applied from 0 to 1
#           and the horizontal displacement from 1 to 2. The solids4foam time t
#           in (1, 6] s corresponds to 1 + (t - 1)/5.
# Column 2: magnitude of the horizontal reaction force.
# As in the benchmark plot script, multiply the forces by 100 to compare with
# the solids4foam force (N) on the 1 mm thick domain in
# postProcessing/0/solidForcesdisplacement.dat.
0.18358727729806545 0.000044217808908619816
0.2027425323610701 -0.0007660591809703909
0.23416704401730093 0.01613082504965835
0.2510269662570461 0.02045270682422995
0.2678868884967913 0.027239099006604928
0.2847468107365365 0.033961328525035306
0.3016067329762817 0.040683558043465684
0.3184666552160269 0.04965148079995574
0.335326577455772 0.058458996896584736
0.3521864996955172 0.06742691965307479
0.3690464219352624 0.07623443574970379
0.3859063441750076 0.0852023585061934
0.4024125617523805 0.0942156300597512
0.41962618865449786 0.10474227061778807
0.43648611089424305 0.1151538533130303
0.45334603313398825 0.12540502934841236
0.47020595537373344 0.13597701870351653
0.48706587761347864 0.1462281947388977
0.5039257998532237 0.15712099741372487
0.5207857220929689 0.16801380008855116
0.5376456443327141 0.17922741608310178
0.5545055665724593 0.19012021875792806
0.5713654888122044 0.20133383475247824
0.5882254110519496 0.21238704408716647
0.6050853332916948 0.2240818800613007
0.62194525553144 0.23625793601501854
0.6388051777711852 0.24875480528845983
0.6556651000109303 0.2606100479224551
0.6725250222506755 0.27342773051561897
0.6893849444904206 0.28560378646933726
0.7062448667301658 0.2984214690625011
0.723104788969911 0.3120411849549716
0.7399647112096561 0.3256609008474429
0.7568246334494013 0.33912021008005233
0.7736845556891465 0.35290033263238474
0.7911831113470638 0.36527633440351437
0.8070212201177336 0.38176861143998675
0.8242643224083821 0.3947219202689656
0.8411242446481273 0.40946448278046566
0.8579841668878723 0.42388623197224407
0.8748440891276175 0.4381475745041601
0.8917040113673627 0.4525693236959385
0.9085639336071079 0.4676326995271616
0.925423855846853 0.4841397352971377
0.9422837780865982 0.5001655510875298
0.9591437003263434 0.5155497402384759
0.9760036225660886 0.5325379959880365
1.0005146542166987 0.5530427070140989
1.0034222839862803 0.5921673001759329
1.0069134800056214 0.6531365788449399
1.0099789204128478 0.6995983412825355
1.013044360820074 0.7440015515852436
1.0161098012273004 0.788110683011539
1.019175241634527 0.8319257355614216
1.021218868572678 0.8728008993590421
1.024795215714442 0.9189681329142938
1.0265858876067644 0.9530595728176574
1.0311778024140035 0.9904890289706039
1.0371946973127428 1.0358755188970439
1.0679668347828803 1.0063945121468207
1.0848267570226255 0.9993859315811147
1.1016866792623707 0.9934360349704945
1.118546601502116 0.9903734582373791
1.1354065237418611 0.9885941347831557
1.1522664459816063 0.9879376579479611
1.1691263682213515 0.989687281010688
1.1859862904610967 0.990634870774108
1.2022331246193965 0.9911787757617954
1.2197061349405869 0.9975026567566516
1.236566057180332 0.9998939064588246
1.2534259794200773 1.0027342948086084
1.2702859016598225 1.0051576258427541
1.2871458238995677 1.0075381817676026
1.3040057461393129 1.009811799919209
1.320865668379058 1.0115988512025709
1.3377255906188033 1.0122844434215508
1.3545855128585484 1.013371052290183
1.3714454350982936 1.014760142288841
1.3883053573380386 1.0171269490714163
1.4051652795777838 1.0167128645222343
1.422025201817529 1.0184691075423529
1.4388851240572742 1.018793402856025
1.4557450462970194 1.0203298388876814
1.4726049685367646 1.0224045283779835
1.4895926174601444 1.0185161501104982
1.5073859270033716 1.0235251226344966
1.522546101837828 1.0201646993732258
1.539086707368487 1.0207622186856624
1.5575614598227532 1.0222720054619785
1.5737645019752355 1.0198616105730123
1.5906244242149807 1.02061938578893
1.607484346454726 1.019785061252286
1.6243442686944711 1.0197635910991463
1.6406932841996786 1.0156761348175793
1.6580641131739615 1.0149564456881102
1.6749240354137067 1.0162848103083926
1.691783957653452 1.0141850554550635
1.7086438798931969 1.013484275828099
1.725503802132942 1.0099752338917023
1.7423637243726873 1.0058005043168823
1.7592236466124325 1.0034757982191294
1.7760835688521777 0.9994187001948736
1.7929434910919229 0.9923459569652233
1.809803413331668 0.9860294165606338
1.8266633355714132 0.9771249820436148
1.8441127655817788 0.9672988357566341
1.8603831800509036 0.9488163513597887
1.8772431022906488 0.9292318886609494
1.894103024530394 0.9078829527036336
1.9109629467701392 0.8802781570117242
1.9278228690098844 0.8454550616260512
1.9431500710460163 0.808565852642182
1.9561781927767283 0.7702996169842531
1.9684399544056341 0.7301470502115741
1.9814680761363461 0.6912926568008197
1.9932214293521548 0.6532596074226351
1.9984697781178271 0.639461798590272
