# Shallow ironing benchmark: horizontal (x) component of the total reaction
# force on the top surface of the rounded block, from
#
#   K. A. Fischer and P. Wriggers, "Mortar based frictional contact formulation
#   for higher order interpolations using the moving friction cone", Computer
#   Methods in Applied Mechanics and Engineering, 195(37-40), 5020-5036, 2006.
#
# Copied from the solid-benchmarks repository
# (https://github.com/solids4foam/solid-benchmarks, commit e51b66a),
# hyperElasticity/shallowIroning/data/fischerWriggersHorizontal.dat, where the
# benchmark case was prepared by Ivan Batistić. The curve was digitised from
# the published figure using WebPlotDigitizer (https://apps.automeris.io/wpd/).
#
# Column 1: normalised time; the vertical displacement is applied from 0 to 1
#           and the horizontal displacement from 1 to 2. The solids4foam time t
#           in (1, 6] s corresponds to 1 + (t - 1)/5.
# Column 2: magnitude of the horizontal reaction force.
# As in the benchmark plot script, multiply the forces by 100 to compare with
# the solids4foam force (N) on the 1 mm thick domain in
# postProcessing/0/solidForcesdisplacement.dat.
0.233729579101014 0.003096957822369184
0.24091103727785296 0.006239241201182466
0.24854730455290736 0.007488470568993044
0.25618368765554395 0.0078917531891749
0.2638196314277805 0.011503685387279639
0.2714556708611899 0.014416956208994414
0.27909200109163773 0.01520639086017983
0.2873644869555528 0.017560429212055695
0.2943638420336068 0.022770616643132513
0.3019993791812226 0.02935233175939711
0.31084730851803705 0.03350042033467826
0.3179078238990904 0.035208152993279285
0.3249068894512794 0.04253289258110016
0.3325424895542886 0.048654812980738704
0.34017847611550917 0.05195423583345882
0.347814409804541 0.05563981071718338
0.35545006904942394 0.061329788441554456
0.3630860291745501 0.06482228730977635
0.3707217513748267 0.07005247031752138
0.3783575793194807 0.07451034926325661
0.3859935658807014 0.07780977211597673
0.3936291559005058 0.0840053352012351
0.40126490453687674 0.08904244219347746
0.40890081178981413 0.09292109309270558
0.41653619032086336 0.10066126430198441
0.4241717010323846 0.10743605543375079
0.43180755541313315 0.11170085836398336
0.440059770308237 0.11437664470060849
0.44769488829186194 0.1240197240235581
0.4702757344360861 0.13559503364864423
0.4776223707341765 0.139560797487146
0.48525822511492517 0.14382560041737946
0.49289333928503026 0.1534965317816841
0.500529008613118 0.15911286682043535
0.5081649423021497 0.1627984417041599
0.515801298968692 0.16339480033984266
0.5234372062216295 0.16727345123907167
0.5307842342545732 0.16837817957512602
0.5387092586523539 0.1732930688980021
0.5463450865970079 0.17775094784373735
0.5539801478949242 0.1878080312390482
0.5616159720260587 0.19229376222613848
0.5692513581841474 0.19997822935270637
0.5768870929237939 0.20511683107192447
0.5845225608463309 0.21220413154907725
0.5921584680992684 0.21608278244830448
0.5997943753522057 0.2199614333475317
0.6074302032968597 0.22441931229326695
0.6150657933166643 0.23061487537852532
0.6227015948252241 0.23526583033976411
0.6306265855770663 0.24042645277328045
0.6379725633760778 0.24920156463430132
0.645607677546183 0.25887249599860507
0.653243241129893 0.265261135099367
0.6608788311496976 0.27145669818462537
0.668514421169502 0.27765226126988374
0.6761499583171175 0.28423397638614745
0.6837855440321694 0.2904609792333437
0.6907237581936938 0.2990320323588618
0.6990161461922713 0.30375810292923866
0.7066919218549195 0.3119123689597201
0.7143277497995735 0.3163702479054553
0.7219632605110948 0.3231450390372217
0.7295985433809711 0.33158387162289227
0.737233584021245 0.34179182811002295
0.7449267792520753 0.34978839362615943
0.7530136112932215 0.35599901086554286
0.7601402589107187 0.36107359102160697
0.7679881128558423 0.36624199977983984
0.77570070751247 0.3733950793703231
0.7830465468507477 0.38318143920069314
0.7906820426830785 0.3900649005005974
0.7978085158223522 0.3964137823589793
0.8065891849676137 0.40543304358089216
0.8132347010553822 0.4128355894907232
0.8216479704763933 0.41980520142022293
0.8288592712641678 0.4263123221514684
0.8350749644076061 0.42999744905004
0.8415853716430828 0.43578365929014673
0.8496019961572483 0.4477301564462586
0.8570931818747256 0.45290072339811704
0.8644911510276332 0.46160574240804486
0.8721269915116574 0.46597204006525317
0.8797620263734793 0.4762221994760658
0.8873972991601509 0.48473467474735443
0.9103038841669033 0.5046728961116491
0.9179393684423303 0.5116407632589173
0.9255747469733795 0.5193809344681961
0.9332099668878624 0.5282795617704901
0.9408452925467228 0.5364058850107751
0.9484807503860551 0.5435668281735468
0.9561160760449157 0.551693151413831
0.963751533884248 0.5588540945766018
0.9713867802348253 0.5675596458633949
0.9777900193312408 0.5742301779188326
0.9846211437958656 0.5831126505310404
0.9917476486584531 0.5892298411708188
0.9993812559711768 0.609906105418772
1.0012858443927397 0.642926386717007
1.002621116344729 0.6725858671829559
1.005281112455049 0.7238166721559796
1.0082090158391321 0.761361909808739
1.0101345801920234 0.7889117493754894
1.01263371859597 0.8319089616082809
1.014559423941365 0.8584290624256838
1.0167507839052123 0.9096166904321614
1.0190221836429505 0.9464817637129688
1.020724940517037 0.9779294013536628
1.023022463716113 1.0183150372497956
1.025053340657091 1.0513356018473017
1.0281797708230624 1.0971016450038875
1.0292187769013117 1.134753810362397
1.0322236299395406 1.1725758794251946
1.0334310017362007 1.1934970014767505
1.0361251986666682 1.227793356173935
1.0379819139325508 1.2718188663436827
1.041204968228065 1.3095145463274118
1.0430639887213804 1.3367038279453345
1.0454532683778872 1.3786453111930004
1.0480898769904738 1.4135704130619668
1.050813312106543 1.4417932116808352
1.0518999375544695 1.4731567202830655
1.0551202310315988 1.506097206174028
1.0582545703963606 1.5393684868035025
1.0609783340753178 1.5651916263725538
1.063519609394582 1.5958964230338561
1.0660606467889968 1.628338903834682
1.0686023186496776 1.6561475602634457
1.0710007861869544 1.6970207098414183
1.0749566481059138 1.7245751039141743
1.0784070317580223 1.755217581259497
1.0797961593917136 1.7019317008016825
1.080676608228725 1.7783918015094429
1.082910682912931 1.728872799954873
1.0881105084722655 1.7083862212933156
1.090226594461117 1.7459764441414785
1.0962490636133229 1.7030217513374666
1.0969513024120288 1.7651888077733426
1.0976093708228871 1.7395056495901282
1.1031181162446198 1.7092243710574708
1.1048656346112624 1.7274739802824843
1.1051505099645937 1.7594901430117753
1.1124965718784512 1.7676509220961973
1.112500378676046 1.7398479758638254
1.1125035510073746 1.7166788540035154
1.1196831410581654 1.7334649959755604
1.1204213054791932 1.7746896475896023
1.1233221789742713 1.7141931341366474
1.127771452971277 1.7530114060963529
1.128275346079553 1.7910099079865396
1.1303202097052587 1.7290756903704247
1.1334919065678504 1.803224018068906
1.135404928103529 1.7746530504218176
1.1354998865546395 1.7450850416975792
1.140882508013565 1.7396027229287916
1.1430399471036943 1.7850190554419316
1.1444454167756313 1.7451713064502146
1.1490828576054082 1.8040312970838173
1.1494109559730952 1.7316285050448976
1.1511888097580703 1.7607097501170608
1.1573294770916516 1.7840400941814094
1.1587723357782322 1.7487781112140683
1.1644700392272755 1.7438260793502125
1.165310918518178 1.799433875213754
1.1658612726847157 1.7636884536713602
1.1713214770082128 1.8434687035761779
1.172439210460747 1.7924991272055584
1.1761332211021975 1.770110589192027
1.1786704516990176 1.8303560162252244
1.1805841870092453 1.796571996159567
1.1845872272858282 1.7746530504218176
1.1863070991625984 1.8288285386903804
1.1882193804876338 1.805663699477364
1.1918590717529303 1.7816201018267446
1.1950032700418916 1.8352839157114715
1.195855869334648 1.8052946780355348
1.1990419209965026 1.774602729316114
1.2007572345352802 1.862070039114907
1.2031294132649617 1.7998496998724383
1.2033069731813397 1.8309629285274545
1.207935440845358 1.888962331384115
1.2083222114809722 1.8528193578114904
1.210404384744373 1.783978616872203
1.2108726389761202 1.8166812379057995
1.2155853909516443 1.7902790028483708
1.2165316973870424 1.8505208610088233
1.2184002005397396 1.8151093839875654
1.2211714857420028 1.892235701465797
1.2238496312964506 1.8528541900094813
1.2263986391733293 1.8270842521362787
1.228682487736085 1.8788144558661735
1.2334017852885844 1.8046065993703055
1.233685761814706 1.8431873466266842
1.23593653089253 1.8830011718607462
1.2359492730900343 1.789938532388501
1.240945551422758 1.8174768721987822
1.2416683343856356 1.8503198145108573
1.2438450169383148 1.8879837260838874
1.2486699516134308 1.8390083913081168
1.2499335969260923 1.9054293957392017
1.251664813663948 1.8767476910692262
1.2569431802303357 1.8359377331983495
1.2586330458810921 1.887943346837973
1.259484640602261 1.8652909977511336
1.2635887208905294 1.843160814401025
1.2668354257649859 1.8859022688609857
1.2717513152534343 1.8500128481957265
1.2717813722916815 1.9121717101289888
1.2724716997873418 1.8279406031514331
1.2782254090293663 1.8887830052619705
1.2809970547238263 1.8425562790813412
1.2855707211194554 1.9024201222406472
1.28557452791705 1.8746171760082753
1.2885778797304568 1.8503514925051272
1.2929939059327298 1.9106746869749007
1.293592320415355 1.8780333009997552
1.2959723725692682 1.8468375464111704
1.2987482833327357 1.9344451468981045
1.3008477699720227 1.871948372969591
1.3014796719366366 1.9045796471386254
1.3047948374835756 1.8604498932500442
1.3059254563691804 1.9688839531446716
1.3063119732182884 1.9345945093208714
1.3091169626785146 1.8983539865598846
1.3112426714057301 1.8656645397651066
1.3123045388218133 1.856527987613148
1.3145218398041183 1.929515717894967
1.318664587286473 1.8831867532434843
1.3212011834170276 1.9480660046487444
1.3212049902146221 1.9202630584163725
1.321855318137038 1.8183203497801061
1.3224881665138317 1.844039502594148
1.3268091038469285 1.8906191448672378
1.3291261573459003 1.95334949363758
1.3291604041045644 1.914488622315019
1.3307580128212864 1.8656715415535396
1.33585016353867 1.8569669589607791
1.3364795540743153 1.9079404546025582
1.33675625689789 1.8789244995080692
1.3369299193786355 1.9385026493057516
1.3441131349509448 1.9288097948660137
1.3441169417485392 1.9010068486336413
1.344120748546134 1.8732039024012694
1.3443969528605 1.9685489982154074
1.3467979001034323 1.8410820491278512
1.3517429090299797 1.9774820813618401
1.3517467158275742 1.9496791351294682
1.351750522625169 1.9218761888970959
1.3517543294227636 1.894073242664724
1.3521395984882154 1.8688969867726462
1.3587460419271877 1.9551009666036183
1.35893901031002 1.873678460508557
1.3593859011562182 1.9296163601063752
1.3593897079538129 1.9018134138740033
1.3613030995948132 1.8705393820098788
1.3670232888304423 1.9226827541374578
1.3670268841392819 1.8964244160291068
1.3673071259662481 1.962281538566487
1.3743891249429163 1.9071428625279552
1.3746580328952258 1.9350567497187994
1.375162222087759 1.9708928002353567
1.375301566741379 1.8827345770666972
1.3797424340603632 1.9829510219562239
1.382176056315983 1.87035451440169
1.3822929884487645 1.9458861371761196
1.382296795246359 1.9180831909437477
1.3823006020439537 1.8902802447113758
1.3894815365589743 1.8972470921807174
1.3899323852661636 1.9242787540290065
1.3902162031757188 1.9640179573784002
1.3975618421120657 1.975267952710864
1.3975656489096602 1.9474650064784922
1.3975701430457095 1.9146420838430527
1.397573156760472 1.8926314180757586
1.4051978022371918 1.9787604515790864
1.4052016619069754 1.9505713533157092
1.4052054687045699 1.9227684070833373
1.4052107559234515 1.8841532039828213
1.4123911163975646 1.8953125592173614
1.4128425391456612 1.918151713300451
1.4131263762814668 1.9577504977294797
1.4203065444930754 1.9099539477166725
1.420471467269675 1.9730024322923607
1.4204752740672695 1.9451994860599888
1.4278312855657496 1.8806934738552563
1.4281082204776334 1.9707026506955057
1.428112027275228 1.9428997044631338
1.4281158340728226 1.9150967582307614
1.4349065265153746 1.8950320798088711
1.4357514769648159 1.920906169285015
1.4360354246515619 1.959697544921942
1.44288017073602 1.9110366658411801
1.443380669449774 1.9738261281218983
1.4433844762473687 1.9460231818895264
1.4510172111689772 1.9730709546490637
1.4510210179665717 1.9452680084166918
1.4510248247641664 1.91746506218432
1.4510296044100353 1.8825569185814528
1.4574828151820198 1.8927658116265547
1.4586609435058588 1.919799104959527
1.4591651749961432 1.9553262338512805
1.4653046512635073 1.9873555300322727
1.466295433784136 1.9340266302896927
1.4662992828794816 1.9059147624325168
1.4726531452980502 1.9777533156904576
1.4726569520956447 1.9499503694580858
1.4739340269442651 1.918288758013858
1.4757417799520147 1.8839252719768425
1.4802910616941625 1.9669581894114883
1.4802948684917572 1.9391552431791164
1.4803024820869464 1.8835493507143726
1.483056770642912 1.9077543973701205
1.4882154011567699 1.9768755027723866
1.4883130628186974 1.9396366127349576
1.4926427557862618 1.9222694786735914
1.4955640393881913 1.9662201465278297
1.4956509008412435 1.9957885631232393
1.4993743794194705 2.0237653644421876
1.499514818527399 1.9276137942317209
1.5000296641095878 1.8856209028991873
1.5000315278542433 1.8720090438062549
1.502562096555273 1.980909626746104
1.5033288490374577 1.958205600381918
1.5051208990051292 1.883605025129194
1.5057546514963518 1.9027209782130479
1.5076595042788588 1.933810499356258
1.5110892597206151 1.982318903215635
1.5150442051883015 1.913283770876319
1.5152855773046767 2.0095134280224456
1.5152940368548868 1.9477291030616195
1.515938548836533 1.8882631178359217
1.522288815946262 1.9863600092022136
1.5222926227438567 1.9585570629698417
1.5222964295414512 1.9307541167374698
1.5227927513522892 2.0240495894675963
1.523576835337967 1.8747649273399172
1.5240277671300246 1.901189778853769
1.5273757549764626 2.0157189839513903
1.5299244059660666 1.9925555722874724
1.529928529996794 1.9624357138690693
1.5299323367943887 1.9346327676366974
1.5302911979639344 1.895760922931676
1.537564860227242 1.9632251485202556
1.5375686141526477 1.935808354318889
1.5378487165892982 2.0026835140289183
1.5379538937925374 1.91055486802061
1.540122340872378 1.8755743476784748
1.5451187400558188 1.9022300542750297
1.545198018126361 1.9871837050317516
1.5452018249239556 1.9593807587993797
1.5452056317215503 1.9315778125670078
1.545829558797685 2.022453684745988
1.5495408974178158 1.8735102544376971
1.550282842269009 2.0319887610211347
1.5524706722932688 1.8554449061125062
1.5527055517048574 1.9990940326660667
1.5528369919662497 1.9686655381326799
1.5528407987638444 1.940862591900308
1.5528446055614389 1.913059645667936
1.5581506998142747 1.8910608761431247
1.560474908362362 1.9578704118537105
1.5604787151599566 1.9300674656213386
1.5607587743375433 1.9972585679021915
1.56079983439872 1.9086367416751013
1.5650683172332942 1.873545086635688
1.5681073260508374 1.9872350967992793
1.568111132848432 1.9594321505669074
1.5681149396460268 1.9316292043345356
1.5681186935714326 1.9042124101331686
1.5687393073237348 2.019287142921806
1.5731924674266184 2.0297232406026313
1.573196274224213 2.0019202943702594
1.5751202297285383 1.893493086711303
1.5753643723476072 1.9694883774327585
1.5757497894551877 1.9432308958538664
1.5757535962527824 1.915427949621494
1.582936237784185 1.9099276029469547
1.5833869656406567 1.9378418980089696
1.5836708508420887 1.9770896351370846
1.5873383369483793 1.8949106429656024
1.5886149782450514 1.8664154781756173
1.5891048813721669 2.0065898074697714
1.5910227671492165 1.9424928529702075
1.5910265739468112 1.9146899067378351
